T,current_cost,candidate_cost,probability,accepted,type,idx1,x1,z1,idx2,x2,z2
141.5988,4399.5,4428,0.81768924,true,Move,1,-27,-19,,-31,-18
141.5988,4428,4413,1,true,Move,2,102,-103,,107,-98
141.5988,4413,4432,0.87443095,true,Move,0,21,-7,,24,-8
141.5988,4432,4471,0.75924855,true,Move,4,131,-24,,133,-28
141.5988,4471,4386,1,true,Move,3,-29,97,,-24,92
141.5988,4386,4014,1,true,Swap,2,-31,-18,1,107,-98
141.5988,4014,4433,0.051867403,false,Swap,4,-24,92,3,133,-28
141.5988,4014,4063.5,0.70498466,true,Swap,0,-31,-18,2,24,-8
141.5988,4063.5,4101.5,0.7646295,true,Swap,3,-31,-18,0,-24,92
141.5988,4101.5,4146.5,0.7277488,true,Move,1,107,-98,,109,-102
141.5988,4146.5,4208,0.64770126,false,Swap,3,24,-8,2,-31,-18
141.5988,4146.5,4140.5,1,true,Swap,1,133,-28,4,109,-102
141.5988,4140.5,4102.5,1,true,Swap,0,-31,-18,3,-24,92
141.5988,4102.5,4089,1,true,Move,4,109,-102,,105,-103
127.43892,4089,4108,0.86149067,true,Move,2,24,-8,,21,-12
127.43892,4108,4121,0.90302086,true,Move,2,21,-12,,23,-13
127.43892,4121,4062,1,true,Move,0,-31,-18,,-26,-15
127.43892,4062,4053.5,1,true,Move,3,-24,92,,-27,88
127.43892,4053.5,4087.5,0.76583046,false,Move,3,-27,88,,-32,87
127.43892,4053.5,4089.5,0.7539055,true,Move,4,105,-103,,110,-104
127.43892,4089.5,4458.5,0.055271123,false,Swap,0,133,-28,1,-26,-15
127.43892,4089.5,4334,0.14681731,false,Swap,3,23,-13,2,-27,88
127.43892,4089.5,4132,0.71641684,false,Move,4,110,-104,,110,-109
127.43892,4089.5,4112,0.8381525,true,Move,4,110,-104,,111,-106
127.43892,4112,4114,0.9844287,true,Move,0,-26,-15,,-23,-20
127.43892,4114,4148,0.76583046,true,Move,2,23,-13,,25,-17
127.43892,4148,4165,0.8751174,true,Move,1,133,-28,,135,-28
127.43892,4165,4122.5,1,true,Move,3,-27,88,,-22,88
127.43892,4122.5,4107.5,1,true,Move,2,25,-17,,27,-14
127.43892,4107.5,4141.5,0.76583046,true,Move,0,-23,-20,,-27,-20
127.43892,4141.5,4144,0.98057395,true,Move,4,111,-106,,113,-105
127.43892,4144,4142,1,true,Move,2,27,-14,,24,-15
127.43892,4142,4153.5,0.9137125,true,Move,4,113,-105,,112,-107
127.43892,4153.5,4593.5,0.031662118,false,Swap,3,112,-107,4,-22,88
127.43892,4153.5,4133,1,true,Move,4,112,-107,,116,-102
127.43892,4133,4107.5,1,true,Move,3,-22,88,,-20,87
127.43892,4107.5,4101.5,1,true,Move,1,135,-28,,133,-30
127.43892,4101.5,4138.5,0.7480128,true,Move,0,-27,-20,,-32,-19
127.43892,4138.5,4150.5,0.9101346,true,Move,0,-32,-19,,-36,-15
127.43892,4150.5,4116.5,1,true,Move,3,-20,87,,-20,83
127.43892,4116.5,4203.5,0.50526106,false,Swap,0,116,-102,4,-36,-15
127.43892,4116.5,4441.5,0.07806283,false,Swap,3,133,-30,1,-20,83
127.43892,4116.5,4136.5,0.85475713,true,Move,1,133,-30,,136,-29
127.43892,4136.5,4151,0.89245427,true,Move,0,-36,-15,,-39,-13
127.43892,4151,4168,0.8751174,true,Move,3,-20,83,,-21,84
127.43892,4168,4173,0.9615252,true,Move,0,-39,-13,,-37,-17
127.43892,4173,4173,1,true,Move,3,-21,84,,-24,81
127.43892,4173,4260,0.50526106,false,Swap,0,116,-102,4,-37,-17
127.43892,4173,4232,0.6294135,true,Move,1,136,-29,,141,-32
127.43892,4232,4433,0.20654723,false,Swap,1,24,-15,2,141,-32
127.43892,4232,4466,0.15942626,false,Swap,3,24,-15,2,-24,81
127.43892,4232,4696,0.026227154,false,Swap,4,-24,81,3,116,-102
127.43892,4232,4262.5,0.7871548,true,Move,1,141,-32,,142,-36
127.43892,4262.5,4245.5,1,true,Move,3,-24,81,,-25,78
127.43892,4245.5,4247.5,0.9844287,true,Move,0,-37,-17,,-34,-22
127.43892,4247.5,4315.5,0.5864963,false,Move,3,-25,78,,-30,81
127.43892,4247.5,4275.5,0.8027491,true,Move,1,142,-36,,144,-38
127.43892,4275.5,4281.5,0.9540098,true,Swap,1,116,-102,4,144,-38
127.43892,4281.5,4374.5,0.482024,true,Swap,4,-34,-22,0,144,-38
127.43892,4374.5,4430.5,0.6444061,true,Swap,4,-25,78,3,-34,-22
127.43892,4430.5,4453.5,0.8348705,true,Move,0,144,-38,,148,-36
127.43892,4453.5,4464,0.92091054,true,Move,1,116,-102,,121,-100
127.43892,4464,4420,1,true,Swap,4,24,-15,2,-25,78
127.43892,4420,4471,0.6701915,true,Move,3,-34,-22,,-37,-25
114.69502,4471,4459,1,true,Swap,1,148,-36,0,121,-100
114.69502,4459,4460,0.9913191,true,Move,2,-25,78,,-28,76
114.69502,4460,4982.5,0.010508617,false,Swap,2,121,-100,0,-28,76
114.69502,4460,4437.5,1,true,Move,0,121,-100,,120,-98
114.69502,4437.5,4428.5,1,true,Move,1,148,-36,,145,-39
114.69502,4428.5,4437,0.9285699,true,Move,3,-37,-25,,-37,-26
114.69502,4437,4476,0.7117474,false,Move,0,120,-98,,124,-100
114.69502,4437,4459.5,0.8218705,true,Move,1,145,-39,,147,-40
114.69502,4459.5,4463,0.9699452,true,Move,4,24,-15,,19,-17
114.69502,4463,4495,0.75653934,true,Swap,2,19,-17,4,-28,76
114.69502,4495,4484,1,true,Move,0,120,-98,,118,-98
114.69502,4484,4441.5,1,true,Move,0,118,-98,,118,-93
114.69502,4441.5,4461,0.84365124,true,Move,0,118,-93,,120,-94
114.69502,4461,4356,1,true,Swap,4,120,-94,0,-28,76
114.69502,4356,4788,0.023132645,false,Swap,3,120,-94,4,-37,-26
114.69502,4356,4361,0.9573427,true,Move,4,120,-94,,124,-92
114.69502,4361,4434,0.5291568,false,Swap,2,-28,76,0,19,-17
114.69502,4361,4276,1,true,Move,0,-28,76,,-23,71
114.69502,4276,4579,0.07123376,false,Swap,1,-37,-26,3,147,-40
114.69502,4276,4310,0.7434615,true,Move,0,-23,71,,-27,71
114.69502,4310,4355,0.6754711,false,Move,1,147,-40,,151,-42
114.69502,4310,4310,1,true,Move,2,19,-17,,15,-20
114.69502,4310,4352,0.6933721,true,Move,4,124,-92,,127,-95
114.69502,4352,4454,0.41093716,true,Swap,4,-27,71,0,127,-95
114.69502,4454,4471,0.8622421,false,Move,3,-37,-26,,-42,-23
114.69502,4454,4437,1,true,Move,2,15,-20,,11,-21
114.69502,4437,4429,1,true,Swap,2,-27,71,4,11,-21
114.69502,4429,4429,1,true,Swap,0,11,-21,4,127,-95
114.69502,4429,4428,1,true,Move,0,11,-21,,14,-20
114.69502,4428,4404,1,true,Move,0,14,-20,,9,-17
114.69502,4404,4356.5,1,true,Move,4,127,-95,,123,-92
114.69502,4356.5,4365.5,0.92453074,true,Move,1,147,-40,,150,-37
114.69502,4365.5,5014,0.0035030362,false,Swap,4,-27,71,2,123,-92
114.69502,4365.5,4371.5,0.9490321,true,Swap,1,123,-92,4,150,-37
114.69502,4371.5,4352.5,1,true,Move,2,-27,71,,-30,67
114.69502,4352.5,4378,0.80065215,false,Move,3,-37,-26,,-38,-28
114.69502,4352.5,4345.5,1,true,Move,0,9,-17,,8,-16
114.69502,4345.5,4379.5,0.7434615,true,Move,2,-30,67,,-32,69
114.69502,4379.5,4394.5,0.8774094,true,Move,4,150,-37,,155,-32
114.69502,4394.5,4414.5,0.83998144,true,Move,4,155,-32,,158,-31
114.69502,4414.5,4649.5,0.12887503,true,Swap,1,-32,69,2,123,-92
114.69502,4649.5,4691.5,0.6933721,true,Move,3,-37,-26,,-40,-29
114.69502,4691.5,4692,0.9956501,true,Move,3,-40,-29,,-42,-26
114.69502,4692,4709,0.8622421,true,Move,2,123,-92,,124,-93
114.69502,4709,4728.5,0.84365124,true,Move,3,-42,-26,,-43,-28
114.69502,4728.5,4920.5,0.18749471,false,Swap,3,124,-93,2,-43,-28
114.69502,4728.5,5124.5,0.03166211,false,Swap,4,8,-16,0,158,-31
114.69502,4728.5,4715,1,true,Move,4,158,-31,,159,-27
114.69502,4715,4643,1,true,Swap,3,159,-27,4,-43,-28
114.69502,4643,4600.5,1,true,Move,3,159,-27,,154,-27
103.22552,4600.5,4571.5,1,true,Move,0,8,-16,,11,-11
103.22552,4571.5,4609.5,0.69202995,true,Move,0,11,-11,,10,-16
103.22552,4609.5,4647.5,0.69202995,false,Move,2,124,-93,,128,-94
103.22552,4609.5,4653.5,0.6529523,false,Move,2,124,-93,,126,-96
103.22552,4609.5,4638.5,0.7550749,false,Move,0,10,-16,,7,-21
103.22552,4609.5,4646.5,0.6987666,true,Move,2,124,-93,,125,-96
103.22552,4646.5,4654.5,0.92542684,true,Move,3,154,-27,,153,-30
103.22552,4654.5,4694.5,0.6787509,true,Move,2,125,-96,,125,-100
103.22552,4694.5,4635.5,1,true,Move,4,-43,-28,,-38,-25
103.22552,4635.5,4652.5,0.8481583,true,Move,3,153,-30,,155,-30
103.22552,4652.5,4607.5,1,true,Swap,2,155,-30,3,125,-100
103.22552,4607.5,4679.5,0.49782735,true,Swap,3,-38,-25,4,125,-100
103.22552,4679.5,4672.5,1,true,Move,2,155,-30,,155,-29
103.22552,4672.5,4629.5,1,true,Swap,1,-38,-25,3,-32,69
103.22552,4629.5,4618,1,true,Move,1,-38,-25,,-36,-26
103.22552,4618,4611.5,1,true,Move,1,-36,-26,,-32,-31
103.22552,4611.5,4625.5,0.87316966,true,Move,0,10,-16,,7,-21
103.22552,4625.5,4606,1,true,Move,4,125,-100,,123,-99
103.22552,4606,4295.5,1,true,Swap,2,-32,-31,1,155,-29
103.22552,4295.5,4313.5,0.83998144,true,Swap,4,7,-21,0,123,-99
103.22552,4313.5,4658.5,0.03535919,false,Swap,4,155,-29,1,7,-21
103.22552,4313.5,4263.5,1,true,Move,2,-32,-31,,-32,-26
103.22552,4263.5,4276.5,0.88166964,false,Move,2,-32,-26,,-36,-23
103.22552,4263.5,4938.5,0.0014458172,false,Swap,2,155,-29,1,-32,-26
103.22552,4263.5,4623.5,0.030576922,false,Swap,4,155,-29,1,7,-21
103.22552,4263.5,4244.5,1,true,Move,1,155,-29,,156,-24
103.22552,4244.5,4726.5,0.009378004,false,Swap,0,-32,69,3,123,-99
103.22552,4244.5,4256.5,0.89025235,true,Swap,0,156,-24,1,123,-99
103.22552,4256.5,4287,0.74418205,true,Move,1,123,-99,,127,-100
103.22552,4287,4312,0.7849085,false,Move,4,7,-21,,11,-25
103.22552,4287,4307,0.8238634,true,Move,3,-32,69,,-30,73
103.22552,4307,4367,0.559198,true,Move,2,-32,-26,,-35,-29
103.22552,4367,4372.5,0.9481132,true,Move,4,7,-21,,9,-22
103.22552,4372.5,4379.5,0.9344355,true,Move,4,9,-22,,5,-26
103.22552,4379.5,4373.5,1,true,Move,1,127,-100,,129,-98
103.22552,4373.5,4390.5,0.8481583,true,Move,2,-35,-29,,-35,-31
103.22552,4390.5,4346,1,true,Move,1,129,-98,,124,-96
103.22552,4346,4328.5,1,true,Move,4,5,-26,,0,-22
103.22552,4328.5,4336,0.92992026,true,Move,4,0,-22,,-2,-23
103.22552,4336,4373,0.6987666,true,Move,0,156,-24,,161,-23
103.22552,4373,4403.5,0.74418205,true,Move,3,-30,73,,-35,73
103.22552,4403.5,4409.5,0.9435319,true,Move,2,-35,-31,,-33,-33
103.22552,4409.5,4454.5,0.64665735,true,Move,0,161,-23,,165,-25
103.22552,4454.5,4522.5,0.5174968,true,Move,3,-35,73,,-38,78
103.22552,4522.5,4499.5,1,true,Move,2,-33,-33,,-34,-30
103.22552,4499.5,4499.5,1,true,Move,3,-38,78,,-39,77
103.22552,4499.5,5031.5,0.0057776156,false,Swap,1,-39,77,3,124,-96
103.22552,4499.5,4511.5,0.89025235,true,Move,2,-34,-30,,-30,-34
103.22552,4511.5,4520,0.9209551,true,Move,0,165,-25,,166,-25
103.22552,4520,4510,1,true,Move,2,-30,-34,,-30,-33
92.90296,4510,4482.5,1,true,Move,0,166,-25,,166,-20
92.90296,4482.5,4463.5,1,true,Move,2,-30,-33,,-33,-29
92.90296,4463.5,4933.5,0.006351642,false,Swap,0,-39,77,3,166,-20
92.90296,4463.5,4472,0.91256744,true,Move,4,-2,-23,,2,-26
92.90296,4472,4500,0.73978937,true,Move,2,-33,-29,,-38,-28
92.90296,4500,4497,1,true,Swap,1,166,-20,0,124,-96
92.90296,4497,4522.5,0.75996727,true,Move,1,166,-20,,169,-20
92.90296,4522.5,4590.5,0.48097184,true,Move,3,-39,77,,-44,80
92.90296,4590.5,4565,1,true,Move,3,-44,80,,-46,75
92.90296,4565,4651,0.3962551,true,Swap,4,-46,75,3,2,-26
92.90296,4651,4634,1,true,Move,0,124,-96,,124,-94
92.90296,4634,4548,1,true,Swap,4,2,-26,3,-46,75
92.90296,4548,4483.5,1,true,Move,0,124,-94,,120,-89
92.90296,4483.5,4530.5,0.6029601,false,Move,1,169,-20,,173,-24
92.90296,4483.5,4483.5,1,true,Swap,0,2,-26,4,120,-89
92.90296,4483.5,4513.5,0.72403353,true,Move,0,2,-26,,5,-29
92.90296,4513.5,4492.5,1,true,Move,2,-38,-28,,-34,-29
92.90296,4492.5,4605.5,0.29631776,true,Swap,3,5,-29,0,-46,75
92.90296,4605.5,4588,1,true,Move,1,169,-20,,165,-23
92.90296,4588,4554,1,true,Move,4,120,-89,,120,-85
92.90296,4554,4596.5,0.632885,true,Move,0,-46,75,,-51,75
92.90296,4596.5,4578.5,1,true,Swap,4,-51,75,0,120,-85
92.90296,4578.5,4584.5,0.9374578,true,Move,0,120,-85,,118,-87
92.90296,4584.5,4602.5,0.8238634,true,Swap,4,118,-87,0,-51,75
92.90296,4602.5,4670.5,0.48097184,true,Move,0,-51,75,,-56,78
92.90296,4670.5,4651,1,true,Move,4,118,-87,,116,-86
92.90296,4651,4659,0.91749203,true,Move,3,5,-29,,3,-31
92.90296,4659,4684.5,0.75996727,false,Move,3,3,-31,,3,-34
92.90296,4659,4642,1,true,Move,0,-56,78,,-54,78
92.90296,4642,4624.5,1,true,Move,3,3,-31,,1,-30
92.90296,4624.5,4638.5,0.8601101,false,Move,3,1,-30,,6,-29
92.90296,4624.5,4653,0.73581856,false,Move,1,165,-23,,169,-22
92.90296,4624.5,4667,0.632885,true,Move,0,-54,78,,-54,83
92.90296,4667,4692.5,0.75996727,true,Move,0,-54,83,,-56,84
92.90296,4692.5,4692.5,1,true,Move,2,-34,-29,,-36,-24
92.90296,4692.5,4698.5,0.9374578,true,Swap,4,165,-23,1,116,-86
92.90296,4698.5,4676.5,1,true,Move,2,-36,-24,,-35,-21
92.90296,4676.5,5095.5,0.010997555,false,Swap,1,-56,84,0,116,-86
92.90296,4676.5,4728.5,0.57136685,true,Move,3,1,-30,,5,-34
92.90296,4728.5,4701,1,true,Move,4,165,-23,,165,-18
92.90296,4701,4666,1,true,Move,3,5,-34,,1,-32
92.90296,4666,4615,1,true,Move,0,-56,84,,-55,79
92.90296,4615,4576,1,true,Swap,0,165,-18,4,-55,79
92.90296,4576,4525,1,true,Move,4,-55,79,,-51,77
92.90296,4525,4513,1,true,Swap,0,116,-86,1,165,-18
92.90296,4513,4526,0.86941826,true,Move,3,1,-32,,2,-33
92.90296,4526,4562.5,0.6751077,false,Move,0,116,-86,,118,-89
92.90296,4526,4498,1,true,Move,2,-35,-21,,-33,-19
92.90296,4498,4502,0.957858,true,Move,3,2,-33,,1,-34
92.90296,4502,4500,1,true,Move,1,165,-18,,168,-13
78.96752,4500,4535,0.6419658,true,Move,2,-33,-19,,-36,-21
78.96752,4535,4539.5,0.9446078,true,Move,3,1,-34,,2,-34
78.96752,4539.5,4514,1,true,Move,3,2,-34,,2,-31
78.96752,4514,4533.5,0.7811899,false,Move,0,116,-86,,118,-87
78.96752,4514,4527.5,0.8428584,false,Move,3,2,-31,,5,-31
78.96752,4514,4548,0.650147,true,Move,4,-51,77,,-51,81
78.96752,4548,4601.5,0.5078883,false,Move,1,168,-13,,173,-15
78.96752,4548,4569,0.7664912,true,Move,3,2,-31,,1,-34
78.96752,4569,4562.5,1,true,Move,1,168,-13,,164,-18
78.96752,4562.5,4560.5,1,true,Move,0,116,-86,,111,-89
78.96752,4560.5,4538,1,true,Move,1,164,-18,,162,-17
78.96752,4538,4568.5,0.67961097,true,Move,1,162,-17,,163,-21
78.96752,4568.5,4534.5,1,true,Move,4,-51,81,,-50,78
78.96752,4534.5,4504,1,true,Move,0,111,-89,,107,-88
78.96752,4504,4457,1,true,Move,3,1,-34,,0,-29
78.96752,4457,4431.5,1,true,Move,4,-50,78,,-51,74
78.96752,4431.5,4363.5,1,true,Move,4,-51,74,,-46,71
78.96752,4363.5,4684.5,0.017163634,false,Swap,0,0,-29,3,107,-88
78.96752,4363.5,4310,1,true,Move,0,107,-88,,105,-83
78.96752,4310,4358,0.5445231,true,Swap,3,-36,-21,2,0,-29
78.96752,4358,4315.5,1,true,Move,4,-46,71,,-46,66
78.96752,4315.5,4251,1,true,Move,1,163,-21,,158,-17
78.96752,4251,4263,0.8590216,true,Swap,0,158,-17,1,105,-83
78.96752,4263,4220.5,1,true,Move,1,105,-83,,105,-78
78.96752,4220.5,4231.5,0.86996895,true,Move,1,105,-78,,107,-78
78.96752,4231.5,4279.5,0.5445231,false,Move,2,0,-29,,3,-32
78.96752,4231.5,4203,1,true,Move,3,-36,-21,,-32,-22
78.96752,4203,4193,1,true,Move,2,0,-29,,0,-28
78.96752,4193,4127,1,true,Swap,0,-46,66,4,158,-17
78.96752,4127,4680.5,0.00090352155,false,Swap,2,158,-17,4,0,-28
78.96752,4127,4501,0.008772578,false,Swap,1,-46,66,0,107,-78
78.96752,4127,4150,0.7473221,true,Move,3,-32,-22,,-36,-20
78.96752,4150,4183.5,0.6542766,false,Move,1,107,-78,,110,-80
78.96752,4150,4209.5,0.47072825,true,Move,0,-46,66,,-49,70
78.96752,4209.5,4172.5,1,true,Move,3,-36,-20,,-31,-21
78.96752,4172.5,4144.5,1,true,Move,4,158,-17,,155,-16
78.96752,4144.5,4098,1,true,Move,4,155,-16,,151,-11
78.96752,4098,4053,1,true,Swap,4,107,-78,1,151,-11
78.96752,4053,4050,1,true,Move,2,0,-28,,-4,-27
78.96752,4050,4005.5,1,true,Move,4,107,-78,,102,-76
78.96752,4005.5,4026,0.77135974,true,Move,3,-31,-21,,-36,-17
78.96752,4026,4000.5,1,true,Move,3,-36,-17,,-33,-17
78.96752,4000.5,4066.5,0.4335333,true,Swap,0,102,-76,4,-49,70
78.96752,4066.5,4068.5,0.97499114,true,Move,1,151,-11,,148,-16
78.96752,4068.5,4385.5,0.018055437,false,Swap,1,-49,70,4,148,-16
78.96752,4068.5,4108.5,0.60257846,false,Move,2,-4,-27,,-8,-30
78.96752,4068.5,4079.5,0.86996895,true,Move,0,102,-76,,104,-76
78.96752,4079.5,4067.5,1,true,Move,0,104,-76,,108,-72
78.96752,4067.5,4027.5,1,true,Move,2,-4,-27,,-4,-23
78.96752,4027.5,4010.5,1,true,Move,4,-49,70,,-52,65
67.1224,4010.5,4019,0.8810558,true,Move,4,-52,65,,-55,63
67.1224,4019,4021.5,0.9634397,true,Move,3,-33,-17,,-31,-20
67.1224,4021.5,4069.5,0.48913756,true,Move,1,148,-16,,153,-17
67.1224,4069.5,4098,0.654033,true,Move,3,-31,-20,,-36,-18
67.1224,4098,4110,0.8362917,true,Swap,0,153,-17,1,108,-72
67.1224,4110,4146,0.58488876,false,Move,1,108,-72,,113,-73
67.1224,4110,4098,1,true,Swap,1,153,-17,0,108,-72
67.1224,4098,4098,1,true,Move,1,153,-17,,153,-17
67.1224,4098,4660.5,0.00022936113,false,Swap,2,153,-17,1,-4,-23
67.1224,4098,4053,1,true,Move,1,153,-17,,149,-15
67.1224,4053,4005.5,1,true,Move,0,108,-72,,104,-69
67.1224,4005.5,4328.5,0.008130729,false,Swap,1,-55,63,4,149,-15
67.1224,4005.5,4002.5,1,true,Move,3,-36,-18,,-32,-22
67.1224,4002.5,4011,0.8810558,true,Move,4,-55,63,,-52,67
67.1224,4011,3985.5,1,true,Move,3,-32,-22,,-28,-23
67.1224,3985.5,4528.5,0.0003066821,false,Swap,2,104,-69,0,-4,-23
67.1224,3985.5,3931.5,1,true,Swap,0,-52,67,4,104,-69
67.1224,3931.5,4171.5,0.027999813,false,Swap,1,-28,-23,3,149,-15
67.1224,3931.5,3982.5,0.46775717,false,Move,3,-28,-23,,-29,-28
67.1224,3931.5,3900,1,true,Move,1,149,-15,,144,-17
67.1224,3900,3843.5,1,true,Move,3,-28,-23,,-26,-18
67.1224,3843.5,3897,0.45065582,false,Move,1,144,-17,,149,-19
67.1224,3843.5,3799,1,true,Move,3,-26,-18,,-24,-13
67.1224,3799,3813,0.8117408,true,Move,3,-24,-13,,-25,-14
67.1224,3813,3770.5,1,true,Move,4,104,-69,,104,-64
67.1224,3770.5,4031.5,0.020477697,false,Swap,1,-25,-14,3,144,-17
67.1224,3770.5,3824.5,0.4473113,true,Swap,0,104,-64,4,-52,67
67.1224,3824.5,4372,0.0002867955,false,Swap,0,-4,-23,2,104,-64
67.1224,3824.5,3777,1,true,Move,3,-25,-14,,-22,-10
67.1224,3777,3779.5,0.9634397,true,Move,1,144,-17,,143,-19
67.1224,3779.5,3833.5,0.4473113,true,Move,2,-4,-23,,-2,-28
67.1224,3833.5,3822,1,true,Move,3,-22,-10,,-20,-11
67.1224,3822,3853,0.63012135,false,Move,0,104,-64,,105,-67
67.1224,3822,3864,0.5348748,false,Move,1,143,-19,,146,-22
67.1224,3822,4320,0.00059957954,false,Swap,1,-2,-28,2,143,-19
67.1224,3822,3770,1,true,Move,2,-2,-28,,-6,-23
67.1224,3770,4099,0.0074354694,false,Swap,4,143,-19,1,-52,67
67.1224,3770,3733.5,1,true,Move,0,104,-64,,102,-61
67.1224,3733.5,3725,1,true,Move,1,143,-19,,142,-19
67.1224,3725,3737,0.8362917,true,Swap,1,102,-61,0,142,-19
67.1224,3737,3725.5,1,true,Move,1,102,-61,,103,-59
67.1224,3725.5,3754,0.654033,true,Move,0,142,-19,,146,-18
67.1224,3754,3799,0.51149523,true,Move,1,103,-59,,105,-63
67.1224,3799,3839,0.5510519,true,Move,2,-6,-23,,-6,-27
67.1224,3839,3805,1,true,Move,1,105,-63,,105,-59
67.1224,3805,3793,1,true,Swap,0,105,-59,1,146,-18
67.1224,3793,3793,1,true,Move,2,-6,-27,,-11,-25
67.1224,3793,3799,0.9144898,true,Move,3,-20,-11,,-22,-9
67.1224,3799,3811,0.8362917,false,Move,2,-11,-25,,-14,-25
67.1224,3799,3857,0.4214336,true,Move,2,-11,-25,,-13,-30
57.05404,3857,4431.5,0.000042355987,false,Swap,0,-13,-30,2,105,-59
57.05404,3857,3840,1,true,Move,4,-52,67,,-47,70
57.05404,3840,3876,0.53206974,true,Move,1,146,-18,,147,-23
57.05404,3876,3840,1,true,Move,2,-13,-30,,-9,-28
57.05404,3840,3854,0.7824061,true,Move,3,-22,-9,,-23,-10
57.05404,3854,3896,0.47895712,true,Move,0,105,-59,,108,-62
57.05404,3896,3966,0.29319802,false,Move,0,108,-62,,113,-67
57.05404,3896,3845,1,true,Move,4,-47,70,,-46,65
57.05404,3845,3883,0.51374143,false,Move,2,-9,-28,,-11,-31
57.05404,3845,3898,0.39497063,false,Move,0,108,-62,,113,-65
57.05404,3845,3783,1,true,Move,2,-9,-28,,-6,-23
57.05404,3783,3735,1,true,Swap,0,-46,65,4,108,-62
57.05404,3735,3748,0.7962404,true,Move,2,-6,-23,,-4,-26
57.05404,3748,3811,0.33147055,false,Swap,0,108,-62,4,-46,65
57.05404,3748,3753.5,0.90810084,true,Move,1,147,-23,,147,-24
57.05404,3753.5,3785.5,0.5707113,false,Move,2,-4,-26,,-1,-31
57.05404,3753.5,3778.5,0.64520895,true,Move,4,108,-62,,111,-63
57.05404,3778.5,3747,1,true,Move,3,-23,-10,,-18,-12
57.05404,3747,3755.5,0.861585,true,Move,0,-46,65,,-44,68
57.05404,3755.5,3772.5,0.7423287,true,Move,0,-44,68,,-42,72
57.05404,3772.5,3773.5,0.9826255,true,Move,2,-4,-26,,-7,-24
57.05404,3773.5,3817,0.466529,true,Swap,2,-18,-12,3,-7,-24
57.05404,3817,3844.5,0.6175476,true,Move,3,-7,-24,,-12,-24
57.05404,3844.5,3897.5,0.39497063,false,Move,1,147,-24,,150,-29
57.05404,3844.5,3904,0.35244137,false,Move,0,-42,72,,-44,77
57.05404,3844.5,3853,0.861585,true,Move,0,-42,72,,-40,75
57.05404,3853,3887,0.5510519,true,Move,0,-40,75,,-44,75
57.05404,3887,3895.5,0.861585,true,Move,0,-44,75,,-40,80
57.05404,3895.5,3865.5,1,true,Move,2,-18,-12,,-15,-12
57.05404,3865.5,3816.5,1,true,Move,2,-15,-12,,-10,-10
57.05404,3816.5,3765.5,1,true,Move,3,-12,-24,,-9,-21
57.05404,3765.5,4178.5,0.000718208,false,Swap,1,-40,80,0,147,-24
57.05404,3765.5,3783.5,0.7294311,true,Move,2,-10,-10,,-11,-12
57.05404,3783.5,3792,0.861585,true,Move,0,-40,80,,-43,78
57.05404,3792,3806.5,0.77557933,false,Move,3,-9,-21,,-7,-24
57.05404,3792,3802.5,0.83190584,false,Move,4,111,-63,,116,-61
57.05404,3792,3818,0.63399875,true,Move,1,147,-24,,152,-21
57.05404,3818,3780,1,true,Swap,3,-43,78,0,-9,-21
57.05404,3780,3972,0.03455405,false,Swap,3,-11,-12,2,-43,78
57.05404,3780,3771.5,1,true,Move,3,-43,78,,-43,77
57.05404,3771.5,3814,0.4747781,true,Move,1,152,-21,,157,-21
57.05404,3814,3878.5,0.32286948,true,Move,1,157,-21,,162,-25
57.05404,3878.5,3912,0.55590236,true,Move,1,162,-25,,164,-28
57.05404,3912,3897,1,true,Swap,4,-9,-21,0,111,-63
57.05404,3897,3861,1,true,Move,0,111,-63,,106,-62
57.05404,3861,3887,0.63399875,true,Move,0,106,-62,,103,-67
57.05404,3887,3940,0.39497063,false,Swap,3,-9,-21,4,-43,77
57.05404,3887,3827.5,1,true,Move,3,-43,77,,-38,75
57.05404,3827.5,3819.5,1,true,Move,1,164,-28,,165,-25
57.05404,3819.5,3802.5,1,true,Move,3,-38,75,,-40,71
48.495934,3802.5,3789,1,true,Move,0,103,-67,,99,-68
48.495934,3789,3825,0.4760034,false,Move,1,165,-25,,166,-30
48.495934,3789,3804,0.7339574,true,Swap,0,-9,-21,4,99,-68
48.495934,3804,3804,1,true,Move,2,-11,-12,,-14,-9
48.495934,3804,3851.5,0.37551248,false,Move,1,165,-25,,168,-29
48.495934,3804,3778.5,1,true,Move,3,-40,71,,-42,66
48.495934,3778.5,3942,0.034340948,false,Swap,2,-42,66,3,-14,-9
48.495934,3778.5,3763.5,1,true,Swap,4,-9,-21,0,99,-68
48.495934,3763.5,3758.5,1,true,Move,4,-9,-21,,-4,-24
48.495934,3758.5,3753,1,true,Move,1,165,-25,,165,-24
48.495934,3753,3761,0.84792566,true,Move,4,-4,-24,,-5,-25
48.495934,3761,3738,1,true,Move,1,165,-24,,161,-26
48.495934,3738,3729.5,1,true,Move,3,-42,66,,-45,62
48.495934,3729.5,3678.5,1,true,Move,3,-45,62,,-42,59
48.495934,3678.5,3672.5,1,true,Move,1,161,-26,,159,-28
48.495934,3672.5,3669,1,true,Move,1,159,-28,,156,-32
48.495934,3669,3660.5,1,true,Move,4,-5,-25,,-9,-20
48.495934,3660.5,4307,0.0000016233565,false,Swap,2,156,-32,1,-14,-9
48.495934,3660.5,3682.5,0.63530743,true,Move,4,-9,-20,,-10,-23
